DENY,BLACK,PI_RATIO,HOUSE_INCOME,MEDIUM,HIGH,LOAN_VALUE,CONSUMER_CREDIT,MORGAGE_CREDIT,PUBLIC,DENIED_MI,SELF,SINGLE,URIA
0,0,0.28,0.24,0,0,0.777465,5,2,0,0,1,0,3.2
0,0,0.38,0.28,1,0,0.8,5,2,0,0,0,0,3.1
1,0,0.31,0.26,0,0,0.70566,5,2,0,0,1,1,3.2
0,0,0.35,0.3,1,0,0.897436,1,2,0,0,0,1,4.3
0,0,0.16,0.14,0,0,0.416667,4,3,0,0,1,0,3.2
0,0,0.33,0.32,0,0,0.653333,1,2,0,0,0,1,3.1
1,0,0.39,0.27,1,0,0.896226,6,2,1,0,0,1,3.1
0,0,0.26,0.21,0,0,0.485714,1,1,0,0,0,0,3.2
0,0,0.36,0.28,0,0,0.741935,2,2,0,0,0,0,8.9
0,0,0.34,0.29,0,0,0.769565,1,2,0,0,0,0,3.9
0,0,0.36,0.28,0,0,0.678899,1,1,1,0,0,0,2
0,0,0.33,0.25,0,0,0.504,1,2,0,0,0,1,3.2
0,0,0.36,0.28,0,0,0.747253,3,1,1,0,0,0,3.2
0,0,0.37,0.36,0,0,0.735537,1,2,0,0,0,0,3.1
0,0,0.22,0.15,0,0,0.793103,1,2,0,0,0,0,1.8
0,0,0.34,0.26,0,0,0.785276,2,1,0,0,0,0,2
0,0,0.34,0.25,0,0,0.722892,1,1,0,0,0,0,5.3
0,0,0.4,0.31,1,0,0.920635,5,2,0,0,0,0,3.2
0,0,0.1,0.06,0,0,0.512329,1,1,0,0,1,0,3.2
0,0,0.4,0.29,1,0,0.915254,1,2,0,0,0,1,3.2
0,0,0.28,0.28,0,0,0.528302,1,1,0,0,0,0,3.2
0,0,0.36,0.29,1,0,0.886179,1,2,1,0,0,0,1.8
0,1,0.39,0.34,1,0,0.914439,1,2,0,0,0,1,3.2
0,0,0.22,0.17,0,0,0.67907,3,1,0,0,0,1,3.2
0,0,0.36,0.22,1,0,0.811765,1,2,0,0,0,1,4.3
0,0,0.34,0.23,1,0,0.916129,1,1,0,0,0,0,3.2
0,0,0.32,0.24,1,0,0.8,1,2,0,0,0,1,3.2
0,0,0.39,0.36,1,0,0.8,2,1,1,0,0,0,3.1
1,0,0.31,0.29,0,0,0.295858,1,2,0,0,0,1,3.2
0,0,0.37,0.3,0,0,0.778281,1,1,0,0,0,0,3.2
0,0,0.42,0.34,1,0,0.863415,1,1,0,0,0,0,5.3
0,1,0.27,0.21,1,0,0.902256,6,2,1,0,0,0,3.2
0,0,0.37,0.29,1,0,0.93007,1,1,0,0,0,1,3.1
0,0,0.32,0.23,0,0,0.771429,1,2,0,0,0,1,1.8
0,1,0.29,0.27,1,0,0.902703,1,2,0,0,1,1,3.2
0,0,0.37,0.24,1,0,0.89011,2,2,0,0,0,0,10.6
0,0,0.36,0.33,0,0,0.601695,6,2,0,0,0,1,1.8
0,0,0.36,0.24,0,0,0.765957,1,1,1,0,0,0,4.3
0,0,0.33,0.16,1,0,0.802198,6,2,0,0,0,0,1.8
1,0,0.29,0.29,0,0,0.688776,1,1,0,0,1,1,8.9
1,0,0.26,0.26,0,0,0.692263,4,2,0,0,0,0,10.6
0,1,0.29,0.21,1,0,0.866667,2,2,0,0,0,0,2
0,0,0.32,0.14,0,0,0.546667,1,1,0,0,0,0,1.8
0,0,0.21,0.17,0,0,0.601093,1,1,0,0,0,0,3.1
0,0,0.32,0.19,0,0,0.776119,1,1,0,0,0,1,3.6
0,0,0.29,0.24,0,0,0.756098,1,1,0,0,0,0,1.8
0,0,0.36,0.32,1,0,0.87037,1,2,0,0,0,1,3.2
0,0,0.36,0.31,0,0,0.785714,1,1,0,0,0,0,3.1
0,0,0.22,0.22,0,0,0.677019,1,2,0,0,0,1,3.2
0,0,0.25,0.25,0,0,0.713287,1,1,0,0,0,0,3.2
0,0,0.35,0.24,0,0,0.766667,1,2,0,0,0,1,2
0,0,0.26,0.21,1,0,0.8,2,2,0,0,0,1,3.2
0,0,0.33,0.25,0,0,0.692593,2,2,0,0,1,1,3.2
0,0,0.31,0.26,1,0,0.939189,5,2,1,0,0,0,3.2
0,0,0.34,0.24,0,0,0.515464,2,1,0,0,0,0,10.6
0,0,0.3,0.22,0,0,0.478261,5,1,0,0,0,0,3.1
0,0,0.33,0.28,0,0,0.54,1,1,0,0,0,0,3.9
0,0,0.39,0.34,1,0,0.885246,1,1,0,0,0,0,2
0,0,0.36,0.25,1,0,0.868966,5,2,1,0,0,1,10.6
0,0,0.28,0.27,0,0,0.727273,1,1,0,0,0,0,3.9
0,0,0.26,0.22,1,0,0.897436,1,2,0,0,0,1,3.2
0,1,0.35,0.29,1,0,0.920863,1,2,1,0,0,1,2
0,0,0.29,0.29,0,0,0.624277,5,2,0,0,0,0,3.6
0,0,0.34,0.33,0,0,0.777778,2,2,0,0,0,0,3.2
0,0,0.3,0.29,0,0,0.768362,5,2,0,0,0,0,3.9
0,0,0.25,0.24,0,0,0.266667,2,2,0,0,0,1,3.1
0,0,0.28,0.28,0,0,0.762712,1,1,0,0,0,0,3.2
0,0,0.36,0.28,1,0,0.949495,2,2,0,0,0,1,5.3
0,0,0.35,0.3,1,0,0.89916,2,2,1,0,0,1,3.1
0,0,0.31,0.29,0,0,0.732673,1,1,0,0,0,0,5.3
0,0,0.26,0.24,0,0,0.658915,3,1,1,0,0,0,3.9
0,0,0.27,0.24,0,1,0.95098,1,2,0,0,0,0,3.2
0,1,0.32,0.18,0,0,0.643564,1,1,0,0,0,0,3.9
0,0,0.31,0.28,0,0,0.747126,2,2,0,0,0,1,3.1
0,0,0.38,0.31,1,0,0.881657,1,1,0,0,0,0,3.2
0,0,0.27,0.27,0,0,0.742857,1,2,0,0,0,0,3.2
0,0,0.27,0.22,1,0,0.894366,3,2,0,0,0,0,3.1
0,0,0.23,0.16,1,0,0.864865,2,1,0,0,1,1,3.2
0,0,0.33,0.3,1,0,0.878049,1,1,0,0,0,0,3.1
0,0,0.3,0.27,0,0,0.739496,1,2,0,0,0,1,3.2
0,0,0.37,0.33,0,0,0.689655,1,2,0,0,0,0,3.2
0,0,0.35,0.29,1,0,0.891892,1,2,1,0,0,1,3.9
0,0,0.3,0.29,0,0,0.777778,1,2,0,0,0,0,3.2
1,0,0.69,0.26,0,0,0.607477,1,3,0,0,0,1,10.6
0,0,0.24,0.2,0,0,0.517751,1,2,0,0,1,0,3.2
0,0,0.25,0.24,0,0,0.68,1,2,0,0,0,0,3.2
0,0,0.27,0.26,0,0,0.72449,1,2,0,0,0,1,3.2
0,0,0.29,0.24,0,0,0.779412,1,2,0,0,0,1,1.8
0,0,0.34,0.22,1,0,0.859091,1,2,0,0,0,0,3.2
0,0,0.33,0.21,1,0,0.909091,1,2,0,0,0,0,3.2
0,0,0.5,0.41,0,0,0.772059,1,2,0,0,0,1,3.2
0,0,0.42,0.36,1,0,0.867769,1,2,0,0,0,1,1.8
0,0,0.32,0.25,1,0,0.892562,1,2,0,0,0,0,4.3
0,0,0.44,0.44,0,0,0.447761,1,1,0,0,0,0,3.6
0,1,0.38,0.18,0,0,0.46,1,1,0,0,0,1,3.9
0,0,0.34,0.16,0,0,0.519149,2,2,0,0,0,1,3.2
0,1,0.3,0.06,0,0,0.614213,1,2,0,0,0,0,3.2
0,1,0.39,0.24,0,0,0.747573,6,2,0,0,0,1,3.2
0,0,0.28,0.22,1,0,0.8,2,2,0,0,1,0,3.9
0,0,0.32,0.31,0,0,0.798319,1,2,0,0,0,1,3.9
0,0,0.41,0.32,0,0,0.733624,2,2,0,0,0,0,3.2
0,0,0.47,0.35,0,0,0.652174,2,2,0,0,0,0,10.6
0,1,0.35,0.31,0,0,0.747573,6,2,0,0,0,1,3.2
0,0,0.32,0.21,1,0,0.802575,6,2,0,0,0,0,1.8
0,0,0.29,0.23,0,0,0.636364,1,2,0,0,0,0,10.6
0,1,0.32,0.27,0,0,0.77,1,2,0,0,0,1,3.2
0,0,0.25,0.25,1,0,0.801653,1,2,0,0,0,1,1.8
0,0,0.34,0.26,0,0,0.771574,1,1,0,0,1,0,3.2
0,0,0.36,0.27,0,0,0.76,2,2,0,0,0,1,3.2
0,0,0.33,0.21,0,0,0.770833,6,2,0,0,0,1,3.2
0,1,0.25,0.2,0,0,0.789474,1,2,0,0,0,1,3.2
0,0,0.25,0.24,0,0,0.593985,1,2,0,0,0,1,3.6
0,0,0.27,0.18,0,0,0.792982,5,2,0,0,0,0,3.2
0,0,0.25,0.23,0,0,0.793651,5,2,0,0,0,1,5.3
0,0,0.23,0.19,0,0,0.421053,1,2,0,0,1,0,10.6
0,0,0.19,0.16,0,0,0.625,1,2,0,0,0,1,3.6
0,0,0.25,0.22,0,1,1.6,1,3,0,0,1,0,10.6
0,0,0.26,0.24,0,0,0.739535,1,2,0,0,0,1,3.1
0,0,0.18,0.1,1,0,0.811594,1,1,0,0,0,0,3.6
0,0,0.34,0.25,1,0,0.835714,1,1,0,0,0,0,3.6
0,0,0.36,0.15,0,0,0.676471,1,2,0,0,0,1,3.6
0,0,0.26,0.24,1,0,0.872727,2,2,0,0,0,1,3.6
0,0,0.38,0,0,0,0.497143,1,2,0,0,0,1,3.6
0,0,0.4,0.26,0,0,0.64,1,1,0,0,0,0,10.6
0,0,0.3,0.28,1,0,0.814815,1,2,0,0,0,1,3.6
0,0,0.22,0.13,0,0,0.740741,1,1,0,0,1,0,3.6
0,0,0.19,0.1,0,0,0.696203,2,1,0,0,0,0,3.6
0,0,0.39,0.32,1,0,0.821429,4,2,0,0,0,1,3.6
0,0,0.27,0.21,0,0,0.229885,1,2,0,0,0,1,3.2
0,0,0.36,0.25,1,0,0.876106,1,2,0,0,0,1,3.6
0,0,0.27,0.2,0,0,0.735484,1,1,0,0,0,0,3.6
0,0,0.33,0.25,1,0,0.928571,1,2,0,0,0,1,1.8
0,1,0.32,0.32,0,0,0.75,4,2,0,0,0,1,3.9
0,0,0.4,0.26,0,0,0.65,1,1,1,0,0,0,10.6
0,0,0.36,0.28,0,0,0.59322,1,1,0,0,0,0,4.3
0,0,0.31,0.27,0,0,0.697761,1,1,0,0,0,0,1.8
0,0,0.1,0.04,0,0,0.714286,1,2,0,0,0,0,1.8
0,0,0.27,0.08,0,0,0.729167,3,1,0,0,0,1,1.8
0,0,0.27,0.26,0,0,0.751515,1,1,0,0,0,1,1.8
0,0,0.37,0.27,0,0,0.74359,1,2,0,0,0,1,3.1
0,0,0.39,0.31,1,0,0.946154,2,2,0,0,0,0,10.6
0,0,0.32,0.25,0,0,0.645161,1,1,0,0,1,0,4.3
0,0,0.38,0.25,0,0,0.786585,1,1,0,0,0,0,3.6
0,0,0.37,0.29,0,0,0.714286,1,1,0,0,0,0,3.1
0,0,0.34,0.27,1,0,0.8,1,2,0,0,0,1,3.2
0,0,0.39,0.33,0,0,0.752,1,1,0,0,0,0,3.2
0,0,0.31,0.3,0,0,0.731092,1,2,0,0,0,0,3.2
0,0,0.35,0.26,1,0,0.865546,1,2,0,0,0,0,4.3
0,0,0.3,0.3,0,0,0.647059,3,2,0,0,0,0,3.1
0,0,0.27,0.26,1,0,0.882353,1,2,0,0,0,1,3.2
0,1,0.25,0.25,0,0,0.790419,1,2,0,0,0,0,3.6
0,0,0.37,0.23,1,0,0.885496,2,1,0,0,0,0,3.2
0,0,0.34,0.24,0,0,0.524476,1,1,1,0,1,0,3.2
0,0,0.36,0.3,1,0,0.892157,2,2,0,0,0,0,4.3
0,1,0.33,0.29,1,0,0.833333,6,2,0,0,0,1,3.2
0,1,0.38,0.29,1,0,0.884058,2,2,0,0,0,0,2
0,1,0.31,0.31,0,0,0.688889,1,2,0,0,0,1,3.2
0,0,0.3,0.14,0,0,0.721739,5,2,0,0,0,1,1.8
0,0,0.28,0.28,0,0,0.608108,1,2,0,0,1,1,3.2
0,1,0.31,0.27,0,0,0.791139,2,1,0,0,1,0,3.9
0,0,0.31,0.19,1,0,0.883721,1,2,0,0,0,0,3.2
0,1,0.38,0.32,1,0,0.918605,5,2,0,0,0,1,2
0,0,0.34,0.3,1,0,0.842105,5,2,0,0,0,0,3.1
0,0,0.27,0.2,0,0,0.507246,1,2,0,0,0,0,3.9
0,1,0.28,0.24,0,0,0.744898,1,2,0,0,0,1,3.2
0,0,0.24,0.21,0,0,0.109649,1,2,0,0,1,1,3.2
0,0,0.28,0.2,0,0,0.778378,6,2,0,0,0,1,3.2
0,0,0.31,0.29,0,0,0.796875,5,2,0,0,0,1,2
0,0,0.21,0.17,0,0,0.143885,2,2,0,0,0,1,3.9
0,0,0.34,0.18,0,0,0.611111,1,2,0,0,1,1,10.6
0,0,0.2,0.2,0,0,0.666667,1,2,0,0,0,1,3.6
0,1,0.32,0.28,0,0,0.719626,3,1,0,0,0,1,1.8
0,0,0.4,0.35,1,0,0.864286,1,2,0,0,0,0,3.2
0,0,0.28,0.27,0,0,0.496241,4,2,0,0,0,1,3.1
0,0,0.31,0.25,0,0,0.674074,1,2,0,0,0,0,1.8
0,0,0.31,0.3,0,0,0.49505,1,2,0,0,0,0,3.2
0,0,0.35,0,0,0,0.669291,2,2,0,0,0,1,3.2
0,0,0.37,0.28,1,0,0.899194,1,2,0,0,0,0,3.1
0,0,0.32,0.26,0,0,0.703704,1,2,0,0,1,0,3.2
0,0,0.34,0.3,0,0,0.674419,1,1,0,0,0,0,3.1
0,1,0.34,0.32,1,0,0.861176,1,1,0,0,0,0,3.2
0,0,0.33,0.21,0,0,0.376923,6,2,1,0,0,0,3.2
0,1,0.22,0.2,0,0,0.645833,2,2,0,0,0,0,4.3
0,0,0.37,0.27,0,0,0.595041,1,2,0,0,0,1,10.6
0,0,0.49,0.34,0,0,0.793834,1,2,0,0,0,0,3.2
0,1,0.36,0.24,0,0,0.752,1,2,0,0,0,1,3.1
0,0,0.36,0.22,0,0,0.5625,2,2,0,0,0,0,3.1
0,0,0.34,0.29,0,0,0.291262,1,2,0,0,0,1,3.1
0,1,0.33,0.3,1,0,0.875,1,2,0,0,0,0,3.2
0,1,0.28,0.24,0,0,0.438462,1,2,0,0,0,0,3.2
0,0,0.33,0.3,0,0,0.731343,2,2,0,0,0,1,3.2
0,0,0.33,0.31,0,0,0.68,6,2,0,0,0,1,4.3
0,0,0.36,0.23,0,0,0.548077,1,2,0,0,0,0,3.2
0,0,0.35,0.31,0,0,0.669291,1,2,0,0,0,0,3.9
0,1,0.37,0.27,0,0,0.441667,4,2,0,0,0,0,3.2
0,0,0.32,0.25,0,0,0.752,1,1,0,0,0,0,3.2
0,0,0.29,0.27,0,0,0.638554,1,2,0,0,0,1,2
0,0,0.27,0.2,0,0,0.739394,1,2,0,0,0,0,3.2
0,0,0.39,0.27,0,0,0.766667,1,2,0,0,0,0,3.2
0,1,0.42,0.32,1,0,0.877551,1,2,0,0,0,1,1.8
0,0,0.31,0.2,1,0,0.807018,1,2,0,0,0,1,3.2
0,1,0.35,0.26,1,0,0.877551,1,2,0,0,0,1,3.2
0,1,0.29,0.27,0,0,0.75,4,2,0,0,0,0,3.2
0,0,0.29,0.29,0,0,0.606061,1,2,0,0,0,0,3.1
0,0,0.28,0.25,0,0,0.746032,2,2,0,0,0,0,3.9
0,0,0.33,0.25,0,0,0.793388,1,2,0,0,0,0,5.3
0,0,0.43,0.3,1,0,0.949153,1,2,0,0,0,1,2
0,0,0.31,0.29,1,0,0.897638,1,2,0,0,0,0,3.2
0,0,0.26,0.26,0,0,0.555556,6,1,0,0,0,1,3.2
0,1,0.34,0.23,0,0,0.475,2,2,0,0,0,0,3.2
0,0,0.49,0.12,0,0,0.554107,5,1,0,0,0,0,1.8
0,0,0.3,0.15,0,0,0.643275,5,2,0,0,0,1,3.2
0,0,0.33,0.33,0,0,0.645161,1,2,0,0,0,1,4.3
0,0,0.31,0.31,0,0,0.578947,4,2,0,0,0,1,3.6
0,1,0.45,0.28,0,0,0.438462,1,2,0,0,0,1,3.2
0,1,0.23,0.23,0,0,0.791667,4,2,0,0,0,0,3.2
0,0,0.11,0.06,0,0,0.219355,1,2,0,0,1,0,8.9
0,0,0.37,0.28,0,0,0.707317,1,2,0,0,0,1,4.3
0,0,0.24,0.19,0,0,0.787879,5,2,0,0,1,1,1.8
0,0,0.19,0.13,0,0,0.483425,1,2,0,0,0,0,4.3
0,0,0.26,0.15,0,0,0.796992,1,1,0,0,0,1,3.2
0,0,0.33,0.32,0,0,0.545455,2,1,0,0,0,0,1.8
0,0,0.27,0.19,0,0,0.37931,1,1,0,0,0,0,3.1
0,0,0.28,0.28,0,0,0.588235,1,1,0,0,1,0,3.2
0,0,0.37,0.18,0,0,0.702128,2,2,0,0,0,0,3.2
0,0,0.28,0.18,0,0,0.466667,6,1,0,0,1,0,3.2
0,0,0.42,0.29,0,0,0.739837,1,2,0,0,0,1,3.2
0,0,0.39,0.28,0,0,0.78905,1,1,0,0,0,0,3.2
0,0,0.26,0.2,0,0,0.699387,1,1,0,0,0,0,10.6
0,0,0.33,0.32,0,0,0.747856,1,1,0,0,0,0,3.2
0,0,0.36,0.22,1,0,0.89697,2,2,1,0,0,0,3.2
0,0,0.33,0.31,0,0,0.777778,1,2,0,0,0,1,3.2
0,0,0.47,0.27,0,0,0.738462,1,2,0,0,1,0,3.2
0,0,0.57,0.38,0,0,0.782222,1,1,0,0,1,1,3.2
0,0,0.36,0.29,0,0,0.730539,5,2,0,0,0,1,4.3
0,1,0.35,0.31,0,0,0.72381,6,2,0,0,0,1,3.2
0,0,0.2,0.18,0,0,0.639456,1,2,0,0,1,1,1.8
0,0,0.11,0.1,0,0,0.606061,1,1,0,0,1,0,3.2
0,0,0.37,0.25,1,0,0.885714,5,2,0,0,0,0,3.1
0,0,0.16,0.11,0,0,0.727273,1,2,0,0,0,1,10.6
0,1,0.3,0.24,0,0,0.475,1,2,0,0,0,1,3.9
0,0,0.35,0.26,0,0,0.7,1,2,0,0,1,0,3.6
0,1,0.32,0.29,0,0,0.742857,6,2,0,0,0,1,3.2
0,0,0.33,0.27,0,0,0.740157,5,2,0,0,0,0,3.2
0,0,0.13,0.1,0,0,0.703125,2,2,0,0,0,0,1.8
0,1,0.31,0.19,1,0,0.884848,6,2,0,0,0,0,1.8
0,0,0.27,0.24,1,0,0.843023,1,2,0,0,0,0,1.8
0,0,0.56,0.3,0,0,0.794007,1,1,0,0,1,1,3.2
0,1,0.31,0.28,0,0,0.718182,1,2,0,0,0,1,3.2
0,0,0.31,0.3,0,0,0.677419,1,1,0,0,0,1,3.2
0,1,0.34,0.3,1,0,0.9,1,2,0,0,0,1,1.8
0,1,0.28,0.23,0,0,0.715596,2,2,1,0,0,0,3.2
0,0,0.37,0.29,0,0,0.793893,1,2,0,0,0,0,3.9
0,1,0.31,0.29,0,0,0.366279,5,2,0,0,0,1,3.2
0,0,0.32,0.32,0,0,0.193103,4,2,0,0,0,1,3.2
0,0,0.33,0.26,1,0,0.863636,4,2,0,0,0,1,4.3
0,0,0.25,0.02,1,0,0.804688,1,2,0,0,0,0,3.1
0,0,0.47,0.26,0,0,0.797727,1,2,0,0,0,0,3.2
0,0,0.26,0.14,1,0,0.885965,1,2,0,0,0,0,3.2
0,0,0.32,0.31,0,0,0.795252,1,2,0,0,0,0,1.8
0,0,0.39,0.32,1,0,0.890511,1,2,0,0,0,1,3.2
0,1,0.32,0.28,1,0,0.938144,1,2,0,0,0,1,1.8
0,0,0.25,0.18,0,0,0.310078,5,1,0,0,0,0,1.8
0,0,0.11,0.09,0,0,0.280899,1,2,0,0,0,0,1.8
0,0,0.27,0.25,0,0,0.799065,1,2,0,0,0,1,3.2
0,0,0.31,0.3,0,0,0.715385,1,2,0,0,0,1,3.2
0,0,0.36,0.31,1,0,0.87013,1,2,0,0,0,1,10.6
0,0,0.24,0.08,0,0,0.633333,3,2,0,0,0,0,3.1
0,0,0.36,0.33,0,0,0.777778,2,2,0,0,0,1,3.2
0,0,0.39,0.3,0,0,0.751351,1,1,0,0,0,0,3.1
0,0,0.35,0.25,1,0,0.904348,2,2,0,0,0,1,3.9
0,1,0.33,0.3,0,0,0.654545,1,2,0,0,0,0,3.2
0,0,0.34,0.28,0,0,0.68,1,2,0,0,0,1,3.2
0,0,0.51,0.5,0,0,0.794702,2,1,0,0,0,0,3.2
0,0,0.3,0.3,0,0,0.793893,1,2,0,0,0,0,3.9
0,0,0.24,0.22,0,0,0.724051,1,2,0,0,0,0,3.1
0,1,0.3,0.28,0,1,0.957895,1,2,0,0,0,1,3.2
0,0,0.35,0.18,0,0,0.796875,1,1,1,0,0,0,4.3
0,0,0.23,0.23,0,0,0.621359,1,2,0,0,0,1,3.2
0,0,0.23,0.21,0,0,0.646154,1,2,0,0,0,1,3.1
0,0,0.36,0.24,1,0,0.8,1,2,0,0,0,0,2
0,0,0.28,0.28,0,0,0.683761,1,2,0,0,0,0,3.2
0,0,0.33,0.17,0,0,0.771429,6,1,0,0,0,1,10.6
0,0,0.31,0.26,0,0,0.73913,6,2,0,0,0,0,3.1
0,0,0.04,0.04,0,0,0.48913,2,1,0,0,0,1,10.6
0,0,0.35,0.34,0,0,0.6,1,1,0,0,0,0,3.2
0,0,0.22,0.17,0,0,0.397436,2,1,0,0,1,1,3.2
0,0,0.26,0.25,0,0,0.714286,4,2,0,0,0,0,3.2
0,0,0.29,0.23,1,0,0.8,2,3,0,0,1,0,3.9
0,0,0.31,0.26,0,0,0.681529,1,2,0,0,0,1,1.8
0,0,0.32,0.17,0,0,0.780645,3,1,1,0,0,1,4.3
0,0,0.38,0.12,0,0,0.788889,4,3,0,0,0,1,3.2
0,0,0.34,0.25,1,0,0.862661,2,1,0,0,0,0,3.1
0,0,0.34,0.31,0,0,0.683636,1,1,0,0,0,0,1.8
0,0,0.29,0.29,0,0,0.455172,1,1,0,0,0,1,3.2
0,0,0.31,0.27,1,0,0.856557,1,2,0,0,0,1,3.2
0,0,0.22,0.21,0,0,0.744681,2,1,0,0,0,0,1.8
0,0,0.34,0.28,0,0,0.666667,1,2,0,0,0,1,1.8
0,0,0.31,0.15,0,0,0.736364,1,1,0,0,0,1,4.3
0,0,0.31,0.24,0,0,0.666667,2,1,0,0,0,0,3.1
0,0,0.23,0.23,0,0,0.543478,1,2,0,0,0,0,3.6
1,0,0.47,0.11,1,0,0.901887,1,1,0,1,1,0,3.2
1,0,0.42,0.3,1,0,0.904412,2,2,1,0,0,1,3.9
1,1,0.39,0.33,1,0,0.938776,4,2,0,0,0,0,4.3
1,0,0.42,0.28,1,0,0.902439,1,2,0,1,0,1,3.2
1,1,0.39,0.28,0,0,0.751515,1,2,0,0,0,1,3.2
1,0,0.33,0.2,1,0,0.846154,1,1,0,0,0,1,4.3
1,0,0.28,0.23,0,0,0.695364,3,1,0,0,1,0,3.2
1,0,0.52,0.31,0,0,0.735484,1,2,0,0,0,0,2
1,0,0.07,0.02,0,0,0.772727,1,2,0,0,0,0,3.6
1,1,0.44,0.27,1,0,0.904348,2,2,1,0,0,1,3.2
1,0,0.36,0.27,1,0,0.885417,2,2,0,0,0,0,4.3
1,0,0.42,0.28,0,0,0.62069,2,2,0,1,0,1,3.6
1,1,0.44,0.28,0,0,0.790909,3,2,0,0,0,1,3.9
1,0,0.46,0.43,1,0,0.8,5,2,0,0,1,0,10.6
1,1,0.47,0.33,0,1,0.954198,5,2,1,0,0,0,1.8
1,1,0.38,0.28,1,0,0.9,6,2,1,0,0,0,2
1,0,0.48,0.34,1,0,0.883333,1,2,0,0,0,0,3.9
1,0,0.28,0.27,0,0,0.7,1,2,0,0,0,0,3.1
1,1,0.37,0.34,0,0,0.77,5,2,0,0,0,0,3.2
1,1,0.35,0.27,1,0,0.934426,5,2,1,1,0,1,3.9
1,1,0.4,0.37,1,0,0.942029,2,2,1,0,0,0,3.9
1,0,0.36,0.16,1,0,0.805369,2,2,0,0,1,1,1.8
1,1,0.34,0.27,1,0,0.816901,4,2,0,0,0,0,3.2
1,1,0.45,0.27,1,0,0.909091,6,2,1,0,0,0,4.3
1,0,0.4,0.31,1,0,0.924855,2,2,0,0,1,0,3.2
1,1,0.38,0.27,0,1,1.027523,1,2,0,0,0,0,3.2
1,1,0.18,0.06,1,0,0.8,6,4,1,0,0,0,3.2
1,0,0.38,0.26,1,0,0.882629,6,1,1,0,0,0,3.2
1,0,0.37,0.27,1,0,0.84375,1,1,0,0,0,1,4.3
1,0,0.16,0.13,0,1,1.416,5,2,1,0,1,1,3.2
1,0,0.37,0.31,1,0,0.811966,2,2,0,1,0,1,10.6
1,0,0.2,0.15,0,0,0.612245,6,2,0,0,0,0,1.8
1,0,0.32,0.24,0,1,0.951807,1,2,0,1,0,0,3.2
0,0,0.32,0.26,0,0,0.796875,2,2,0,0,0,1,4.3
0,0,0.36,0.26,1,0,0.928105,2,2,0,0,0,1,3.9
0,0,0.34,0.27,1,0,0.835938,1,2,0,0,0,0,3.9
0,0,0.34,0.21,1,0,0.918129,1,2,0,0,0,1,3.2
0,0,0.36,0.26,1,0,0.81761,1,1,0,0,0,0,3.9
0,0,0.19,0.19,0,0,0.629758,1,2,0,0,1,0,1.8
0,0,0.34,0.25,1,0,0.8625,1,2,0,0,0,1,3.1
0,0,0.23,0.21,0,0,0.710059,1,2,0,0,0,1,1.8
0,0,0.14,0.14,0,0,0.561441,1,1,0,0,0,0,3.1
0,0,0.35,0.21,0,0,0.789474,2,2,0,0,0,0,2
1,0,0.33,0.27,1,0,0.898955,2,2,0,1,0,0,3.2
0,0,0.18,0.17,0,0,0.691824,1,2,0,0,0,1,3.2
0,0,0.26,0.26,1,0,0.860927,1,2,0,0,0,1,3.2
1,0,0.34,0.34,1,0,0.890909,5,2,0,0,0,0,3.9
0,0,0.26,0.24,0,0,0.56391,1,2,0,0,0,1,10.6
0,0,0.26,0.26,0,0,0.78626,1,2,0,0,0,1,4.3
0,0,0.22,0.21,0,0,0.615764,1,1,0,0,0,0,3.1
0,0,0.29,0.23,0,0,0.588235,1,1,0,0,0,0,3.2
0,0,0.29,0.16,0,0,0.681416,1,2,0,0,0,1,3.1
0,0,0.28,0.21,0,0,0.666667,1,2,0,0,1,0,3.2
0,0,0.25,0.22,0,0,0.777778,1,2,0,0,1,0,3.2
0,0,0.31,0.27,0,0,0.783784,1,2,0,0,0,1,3.1
0,0,0.36,0.27,0,0,0.752381,1,2,0,0,0,1,3.2
0,0,0.24,0.22,1,0,0.856589,1,2,0,0,0,0,3.2
0,0,0.34,0.25,0,0,0.789189,1,2,0,0,1,0,3.2
0,0,0.37,0.21,0,0,0.77095,3,1,0,0,0,0,3.1
1,0,0.34,0.29,1,0,0.843902,5,2,0,1,0,0,3.9
0,0,0.28,0.28,0,0,0.724324,2,1,0,0,0,0,3.9
0,0,0.36,0.25,0,0,0.753731,1,2,0,0,0,0,3.2
0,0,0.36,0.22,1,0,0.918367,5,2,0,0,0,0,3.9
0,0,0.35,0.23,1,0,0.876471,3,2,0,0,0,0,3.2
0,0,0.24,0.12,0,0,0.465625,1,2,0,0,0,0,3.2
0,0,0.38,0.28,0,0,0.6469,2,1,0,0,1,0,3.2
0,0,0.35,0.26,0,0,0.747664,4,2,0,0,0,0,3.2
0,0,0.4,0.26,0,0,0.790909,2,2,0,0,0,0,5.3
0,0,0.4,0.27,1,0,0.877698,2,2,0,0,0,0,2
0,0,0.36,0.22,0,0,0.795181,5,2,1,0,0,0,10.6
0,0,0.38,0.33,1,0,0.869767,1,1,0,0,0,0,3.2
0,1,0.4,0.28,1,0,0.882353,6,2,1,0,0,0,4.3
1,0,0.44,0.37,1,0,0.9,6,1,1,0,0,0,3.2
0,1,0.41,0.23,1,0,0.880795,6,2,0,0,0,0,3.2
1,1,0.37,0.24,1,0,0.8,5,2,1,0,0,0,3.9
1,1,0.33,0.33,1,0,0.9,5,2,0,0,0,0,2
