spell,censor1,censor2,censor3,censor4,ui,reprate,logwage,tenure,disrate,slack,abolpos,explose,stateur,houshead,married,female,child,ychild,nonwhite,age,schlt12,schgt12,smsa,bluecoll,mining,constr,transp,trade,fire,services,pubadmin,year85,year87,year89,midatl,encen,wncen,southatl,escen,wscen,mountain,pacific
4,0,0,0,1,1,.46799999,5.8522024,14,.234,0,0,1,7.0999999,0,1,1,1,0,0,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,0,0,0,1,1,.49000001,5.2040067,6,.245,1,0,0,7.0999999,1,1,0,0,0,0,58,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,0,0,0,1,1,.49000001,5.2882671,2,.245,0,0,0,7.0999999,0,0,0,1,0,0,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,1,0,0,0,0,.49000001,5.7557421,0,.245,1,0,0,7.0999999,0,1,1,1,1,0,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,0,0,1,0,1,.49000001,5.7557421,0,.245,1,0,0,7.0999999,1,1,0,0,0,0,21,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,0,0,0,1,1,.40400001,5.9989367,20,.20200001,1,0,1,7.0999999,1,1,0,0,0,0,56,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,1,0,0,0,1,.49000001,5.6240177,12,.245,1,0,0,7.0999999,1,1,0,1,1,0,36,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,0,0,1,0,0,.49000001,5.5490761,0,.245,1,0,0,7.0999999,1,0,1,0,0,0,21,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4,0,0,0,1,1,.34299999,6.1612072,11,.17200001,0,1,1,7.0999999,1,1,1,0,0,0,32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,1,0,.49000001,5.0625949,22,.245,1,0,0,7.0999999,0,1,1,0,0,0,53,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6,0,0,1,0,1,.38299999,6.0520892,5,.191,0,0,0,7.0999999,0,0,0,0,0,0,32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,0,0,0,1,1,.49000001,5.0625949,1,.245,1,0,0,7.0999999,1,1,0,1,0,0,38,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,0,0,0,.49000001,5.2040067,0,.245,1,0,1,7.0999999,0,0,0,0,0,0,23,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3,0,0,0,1,0,.49000001,5.0625949,0,.245,1,0,0,7.0999999,0,1,1,1,0,1,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16,0,0,0,1,1,.42899999,5.9375362,8,.215,1,0,0,7.0999999,0,1,1,0,0,0,52,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,0,0,0,1,1,.49000001,5.7557421,8,.245,0,0,1,7.0999999,0,0,1,0,0,0,29,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26,0,0,0,1,1,.49000001,5.2882671,6,.245,1,0,0,7.0999999,1,1,0,0,0,0,29,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14,0,0,0,1,1,.39199999,6.0282784,8,.19599999,1,0,1,7.0999999,1,1,0,1,0,1,37,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,1,0,0,.361,6.1092477,5,.18099999,1,0,1,7.0999999,1,1,0,1,0,0,43,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,0,0,0,1,1,.458,5.8749309,10,.229,1,0,0,7.0999999,0,0,0,0,0,0,41,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,0,0,0,1,1,.35499999,6.1268692,13,.178,1,0,0,7.0999999,0,0,0,0,0,0,40,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,0,0,0,1,1,.49000001,5.7557421,3,.245,1,0,0,7.0999999,0,0,0,0,0,0,30,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,1,0,0,.49000001,5.5333896,0,.245,1,0,0,7.0999999,1,1,0,1,1,0,21,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,0,1,0,0,1,.25799999,6.4488893,2,.12899999,1,0,1,7.0999999,1,0,0,0,0,0,60,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,0,0,0,1,1,.34299999,6.1612072,2,.17200001,0,1,0,7.0999999,1,0,0,0,0,0,26,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,1,0,0,0,0,.428,5.9401712,6,.214,0,0,1,7.0999999,1,0,1,0,0,0,32,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,1,0,0,.13699999,7.077498,8,.068999998,1,0,1,7.0999999,1,0,0,0,0,0,35,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,0,0,0,1,1,.107,7.3258076,12,.054000001,0,1,1,7.0999999,1,1,0,1,1,0,40,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,0,0,0,1,0,.49000001,5.1817837,0,.245,1,0,0,7.0999999,0,1,1,1,1,0,26,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,1,0,0,0,1,.49000001,5.7557421,6,.245,1,0,0,7.0999999,1,0,1,0,0,0,31,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6,0,1,0,0,1,.458,5.8749309,6,.229,0,0,1,7.0999999,0,0,1,0,0,0,45,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,1,0,1,.49000001,5.5947113,10,.245,0,0,1,7.0999999,1,1,0,0,0,1,31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,0,0,0,0,1,.49000001,5.2040067,2,.245,1,0,0,7.0999999,0,0,1,0,0,0,42,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,0,0,0,1,1,.48100001,5.8230457,13,.241,0,0,0,7.0999999,1,1,0,1,0,0,42,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9,0,0,0,1,1,.296,6.3080983,2,.148,0,1,1,7.0999999,1,1,0,1,0,0,37,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4,0,0,0,1,0,.49000001,5.46806,0,.245,1,0,0,7.0999999,0,0,0,0,0,1,28,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,0,0,1,1,.49000001,5.6240177,5,.245,0,1,0,7.0999999,1,1,0,1,1,1,36,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,0,1,0,0,1,.35699999,6.1224928,4,.17900001,0,1,0,7.0999999,1,0,1,0,0,0,27,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,0,0,0,1,1,.294,6.3153582,4,.147,0,0,0,7.0999999,1,1,0,1,0,0,27,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,0,0,0,1,1,.242,6.5102582,1,.121,1,0,0,7.0999999,0,0,0,0,0,0,53,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1,0,0,0,1,.49000001,5.7620516,1,.245,1,0,0,7.0999999,1,0,1,0,0,0,25,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6,0,0,0,1,1,.49000001,5.46806,3,.245,1,0,1,7.0999999,0,0,0,0,0,1,30,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,1,.49000001,5.46806,6,.245,0,0,1,7.0999999,0,0,0,0,0,0,29,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,0,0,0,.49000001,5.676754,0,.245,0,0,0,7.0999999,1,1,0,1,1,0,27,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9,0,0,0,1,1,.26499999,6.4216223,3,.132,1,0,0,7.0999999,1,1,0,1,1,0,27,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,0,0,0,0,1,.42899999,5.9375362,0,.215,0,1,0,7.0999999,0,1,1,0,0,0,36,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7,0,0,0,1,1,.34299999,6.1612072,5,.17200001,0,0,0,7.0999999,0,1,1,1,0,0,28,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,0,0,1,0,.458,5.8749309,5,.229,0,1,0,7.0999999,0,1,0,1,0,0,29,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,0,0,0,1,0,.49000001,4.8283138,0,.245,0,0,1,7.0999999,0,0,0,0,0,0,41,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,0,0,0,1,0,.49000001,5.7557421,0,.245,1,0,0,7.0999999,1,1,0,1,0,0,31,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4,0,0,0,1,1,.34299999,6.1612072,28,.17200001,1,0,1,7.0999999,1,1,0,0,0,0,58,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,0,0,0,1,1,.412,5.9788857,0,.206,1,0,0,7.0999999,0,0,0,0,0,0,24,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,0,0,0,1,.49000001,5.46806,5,.245,0,1,1,7.0999999,1,0,1,0,0,0,49,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,0,0,1,0,1,.294,6.3171649,5,.147,1,0,1,7.0999999,1,1,0,0,0,0,47,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,0,0,0,1,0,.49000001,5.3981628,0,.245,1,0,0,7.0999999,1,0,0,0,0,0,22,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4,0,0,0,1,1,.368,6.09131,4,.184,1,0,0,7.0999999,1,1,0,1,0,1,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,1,0,.34299999,6.1612072,3,.17200001,1,0,0,7.0999999,1,0,0,0,0,0,38,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,1,0,0,0,0,.48699999,5.811141,2,.243,0,1,1,7.0999999,1,1,0,0,0,0,26,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,1,0,0,.49000001,5.0625949,0,.245,0,0,0,7.0999999,0,0,0,0,0,0,20,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,1,0,0,.49000001,4.7449322,1,.245,0,0,1,7.0999999,0,1,1,0,0,0,43,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,0,0,0,1,.49000001,5.433722,3,.245,0,0,1,7.0999999,1,0,1,1,0,0,28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,0,0,0,0,1,.49000001,5.1761498,1,.245,0,0,1,7.0999999,1,0,1,1,0,0,31,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,1,0,0,0,0,.44,5.9135032,1,.22,1,0,0,7.0999999,1,0,1,0,0,0,34,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11,0,0,0,1,1,.5,5.3981628,1,.1,1,0,1,6.3999996,0,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,1,0,0,0,1,.5,5.2882671,0,.1,0,0,1,6.3999996,1,1,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,0,0,0,1,1,.30599999,6.2265368,2,.061000001,1,0,1,6.3999996,0,0,0,0,0,0,22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,0,0,0,1,1,.5,5.3423343,5,.1,0,0,0,6.3999996,0,1,1,0,0,0,50,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,0,0,0,0,1,.5,4.6347289,8,.1,0,0,1,6.3999996,1,0,1,1,0,0,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,0,0,0,1,1,.40799999,5.9375362,27,.082000002,0,0,1,6.3999996,1,1,0,0,0,0,60,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,0,0,0,1,0,.32699999,6.1612072,0,.064999998,0,0,0,6.3999996,1,1,0,1,0,0,42,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,0,0,0,1,1,.45100001,5.8406415,21,.090000004,0,0,1,6.3999996,1,1,0,1,0,0,44,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1,0,0,0,0,.5,5.2882671,0,.1,1,0,0,6.3999996,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,0,0,0,.5,5.0498562,1,.1,0,0,1,6.3999996,0,1,1,1,1,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,0,0,0,1,1,.39199999,5.9788857,7,.078000002,1,0,0,6.3999996,1,0,0,0,0,0,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,0,0,0,1,1,.41299999,5.9269261,3,.082999997,0,0,1,6.3999996,1,0,1,0,0,0,26,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,1,0,0,0,.5,5.3981628,1,.1,0,0,0,6.3999996,1,0,1,0,0,0,23,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,0,0,1,0,1,.49399999,5.749393,0,.098999999,1,0,1,6.3999996,1,1,0,1,1,0,27,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,0,0,1,0,1,.49000001,5.7557421,2,.097999997,0,1,0,6.3999996,1,1,0,1,0,0,29,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,0,0,0,1,0,.5,4.7791233,0,.1,1,0,0,6.3999996,1,0,0,0,0,1,30,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,1,0,0,.5,5.3981628,0,.1,1,0,0,6.3999996,1,1,1,1,1,0,25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,0,0,1,0,1,.5,5.6489744,2,.1,1,0,0,6.3999996,0,1,0,1,1,0,30,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,0,0,0,1,1,.5,4.9126549,0,.1,1,0,1,6.3999996,1,1,0,1,1,0,60,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,1,.44499999,5.8522024,40,.089000002,0,0,0,6.3999996,1,1,0,0,0,0,56,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,0,0,.5,4.9272537,0,.1,0,0,0,6.3999996,0,0,0,1,0,0,22,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,0,0,0,1,0,.5,4.9126549,6,.1,1,0,0,6.3999996,0,1,1,0,0,1,45,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3,1,0,0,0,1,.26100001,6.3851943,3,.052000001,0,0,0,6.3999996,0,0,1,0,0,0,33,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
27,0,0,0,1,1,.39199999,5.9788857,27,.078000002,1,0,0,6.3999996,1,1,0,0,0,0,60,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,0,0,0,1,1,.5,5.0625949,0,.1,1,0,0,6.3999996,1,0,0,1,1,0,21,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3,0,1,0,0,1,.5,5.3612924,3,.1,0,0,1,6.3999996,0,0,0,0,0,0,30,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14,0,0,0,1,1,.243,6.4583383,5,.048999999,1,0,0,6.3999996,1,1,0,1,0,0,44,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,0,0,.27500001,6.331502,17,.055,0,0,1,6.3999996,0,1,0,1,0,0,52,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11,0,0,0,1,1,.5,5.2470241,0,.1,1,0,1,6.3999996,0,1,1,1,1,0,31,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,0,0,0,1,0,.32699999,6.1612072,3,.064999998,0,1,0,6.3999996,1,1,0,1,0,0,51,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,0,0,0,1,1,.5,5.5333896,7,.1,0,0,1,6.3999996,0,1,1,0,0,0,35,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,1,0,0,0,.398,5.9635792,25,.079999998,0,1,0,6.3999996,1,1,0,0,0,0,55,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,0,0,1,.49000001,5.7557421,1,.097999997,0,1,0,6.3999996,0,1,1,0,0,0,53,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,0,0,0,1,0,.39199999,5.9788857,12,.078000002,1,0,1,6.3999996,0,1,1,1,1,0,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,.5,5.2882671,0,.1,1,0,0,6.3999996,0,0,0,0,0,0,27,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,1,0,0,.39199999,5.9788857,4,.078000002,0,0,1,6.3999996,1,1,0,1,1,0,33,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,0,0,0,.5,5.46806,5,.1,0,0,1,6.3999996,0,1,1,0,0,0,43,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,1,0,0,0,0,.49000001,5.7557421,4,.097999997,1,0,1,6.3999996,1,1,0,1,1,0,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1,0,0,0,1,.5,4.9272537,0,.1,1,0,1,6.3999996,0,1,0,0,0,0,28,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,0,0,0,1,1,.426,5.894403,0,.085000001,1,0,0,6.3999996,1,1,0,0,0,0,51,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,0,0,1,1,.28600001,6.2952662,0,.057,1,0,1,6.3999996,1,1,0,1,1,0,36,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,0,0,1,0,0,.5,5.1817837,0,.1,0,0,0,6.3999996,0,1,1,0,0,0,27,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,0,0,0,1,1,.5,4.9272537,2,.1,1,0,0,6.3999996,0,1,1,1,1,0,31,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15,0,0,0,1,1,.28799999,6.2859979,4,.057999998,1,0,0,6.3999996,1,1,0,1,0,0,42,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,0,0,0,1,1,.377,6.0185933,14,.075000003,0,1,1,6.3999996,0,0,0,0,0,1,50,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7,0,0,1,0,1,.49000001,5.7557421,0,.097999997,1,0,0,6.3999996,0,0,0,0,0,0,24,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1,0,0,0,1,.26100001,6.3851943,1,.052000001,1,0,1,6.3999996,1,0,1,1,1,0,36,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14,1,0,0,0,0,.5,4.8362818,3,.1,1,0,0,6.3999996,1,0,0,0,0,0,50,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5,0,0,0,1,0,.5,5.655992,0,.1,1,0,0,6.3999996,1,1,0,0,0,0,38,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,0,0,0,1,0,.426,5.894403,19,.085000001,1,0,0,6.3999996,1,1,0,0,0,0,48,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,0,1,0,0,1,.5,5.5490761,4,.1,0,0,0,6.3999996,1,0,1,0,0,0,47,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,1,0,.5,5.5490761,4,.1,1,0,1,6.3999996,1,0,1,0,0,0,33,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,1,0,0,0,1,.23100001,6.5102582,3,.046,1,0,1,6.3999996,1,1,0,1,1,0,33,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,0,0,0,1,1,.32699999,6.1612072,4,.064999998,1,0,1,6.3999996,1,1,0,1,1,0,34,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,1,0,.5,5.3981628,0,.1,1,0,1,6.3999996,0,1,0,0,0,0,22,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,0,0,0,1,1,.5,5.7557421,2,.013,1,0,0,7.3000002,1,1,0,0,0,0,26,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17,0,0,0,0,1,.5,5.2882671,0,.02,0,0,1,7.3000002,1,1,0,1,1,0,30,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,0,1,0,0,1,.5,5.0625949,1,.025,1,0,1,7.3000002,0,1,1,0,0,0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,.5,4.6347289,1,.037999999,0,0,0,7.3000002,1,0,1,1,1,0,24,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,0,0,0,1,1,.5,5.46806,11,.017000001,0,0,1,7.3000002,0,1,1,0,0,0,58,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16,0,0,1,0,1,.5,5.6489744,7,.014,0,1,1,7.3000002,1,0,1,1,0,0,34,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7,0,1,0,0,1,.5,5.32301,4,.018999999,0,0,0,7.3000002,1,1,0,1,1,0,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,1,0,0,0,1,.5,4.6728287,5,.037,1,0,0,7.3000002,0,1,1,1,0,0,47,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,0,0,0,1,1,.5,5.46806,3,.017000001,0,0,1,7.3000002,0,1,1,0,0,0,30,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,0,0,0,0,.5,4.7791233,3,.033,1,0,0,7.3000002,0,1,1,1,0,0,49,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,0,0,0,1,0,.5,5.5012584,2,.016000001,0,0,0,7.3000002,1,1,0,0,0,0,34,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,0,0,1,0,1,.5,5.3981628,1,.017999999,1,0,1,7.3000002,0,0,0,0,0,0,24,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9,0,0,0,1,1,.5,5.6903596,1,.013,1,0,0,7.3000002,1,1,0,1,1,0,33,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0,0,0,0,.5,5.46806,3,.017000001,0,0,0,7.3000002,0,0,0,0,0,0,38,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,0,1,0,0,1,.5,5.5947113,2,.015,1,0,0,7.3000002,1,1,0,0,0,0,28,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,0,0,0,1,1,.5,5.2882671,1,.02,1,0,0,7.3000002,1,1,0,1,0,1,41,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13,1,0,0,0,1,.375,6.1612072,14,.0080000004,0,0,0,7.3000002,0,1,0,1,0,0,36,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,0,0,0,1,1,.5,5.7557421,1,.013,0,0,0,7.3000002,1,0,1,0,0,0,61,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5,1,0,0,0,1,.5,5.32301,3,.018999999,0,0,1,7.3000002,0,1,0,0,0,1,30,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13,0,0,0,1,1,.18799999,6.8543544,3,.0040000002,1,0,0,7.3000002,1,0,0,0,0,0,58,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23,0,0,0,1,1,.5,5.6240177,2,.014,1,0,0,7.3000002,0,0,1,0,0,0,40,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,1,0,0,0,1,.292,6.4101748,4,.0060000001,0,1,0,7.3000002,0,1,1,1,1,0,30,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,1,0,0,0,0,.44999999,5.9788857,0,.0099999998,0,0,0,7.3000002,1,1,0,0,0,0,53,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
