"ID","Item"
106,"ne-yo"
106,"john mayer"
106,"chamillionaire"
106,"mariah carey"
106,"maroon 5"
106,"50 cent"
106,"lil wayne"
106,"akon"
106,"gavin degraw"
106,"rihanna"
106,"usher"
109,"nickelback"
109,"green day"
109,"2pac"
109,"pet shop boys"
109,"pendulum"
109,"dmx"
109,"eminem"
109,"soulfly"
109,"mobb deep"
109,"sepultura"
109,"deathstars"
109,"moonspell"
110,"atmosphere"
110,"wu-tang clan"
110,"notorious b.i.g."
110,"dj shadow"
110,"mf doom"
110,"a tribe called quest"
110,"the roots"
110,"massive attack"
110,"bonobo"
110,"aesop rock"
110,"nas"
110,"bob marley & the wailers"
110,"burial"
110,"gentleman"
110,"madlib"
110,"ratatat"
110,"j dilla"
110,"the jimi hendrix experience"
110,"gang starr"
110,"amon tobin"
110,"cunninlynguists"
110,"public enemy"
110,"ghostface"
110,"roots manuva"
110,"de la soul"
110,"jedi mind tricks"
110,"jurassic 5"
110,"rjd2"
110,"talib kweli"
110,"the cinematic orchestra"
110,"aphex twin"
110,"mobb deep"
110,"mos def"
110,"2pac"
112,"frank zappa"
112,"cat power"
112,"johnny cash"
112,"simon & garfunkel"
112,"ennio morricone"
112,"the beatles"
112,"tom waits"
112,"serge gainsbourg"
112,"dead kennedys"
112,"the who"
112,"john lennon"
112,"elvis presley"
112,"portishead"
112,"venetian snares"
113,"flogging molly"
113,"rammstein"
113,"nine inch nails"
113,"boards of canada"
113,"johnny cash"
113,"emilie autumn"
113,"nouvelle vague"
113,"the offspring"
113,"the white stripes"
113,"rage against the machine"
113,"the prodigy"
113,"marilyn manson"
113,"tool"
113,"cypress hill"
113,"guano apes"
113,"shpongle"
113,"depeche mode"
113,"primus"
113,"electric six"
113,"muse"
113,"dropkick murphys"
113,"a perfect circle"
114,"blonde redhead"
114,"beirut"
114,"the sisters of mercy"
114,"gotan project"
114,"four tet"
114,"the velvet underground"
114,"clap your hands say yeah"
114,"boards of canada"
114,"the jesus and mary chain"
116,"cunninlynguists"
116,"ferry corsten"
116,"2pac"
116,"gnarls barkley"
116,"atb"
116,"faithless"
116,"david guetta"
116,"ko<U+042F>n"
116,"paul van dyk"
116,"talib kweli"
116,"dmx"
116,"the game"
116,"depeche mode"
116,"justin timberlake"
116,"calvin harris"
116,"system of a down"
116,"robbie williams"
116,"notorious b.i.g."
116,"snoop dogg"
116,"john legend"
116,"armin van buuren"
116,"dr. dre"
116,"jay-z"
116,"red hot chili peppers"
116,"limp bizkit"
116,"nickelback"
116,"groove armada"
116,"moby"
116,"the roots"
116,"t.i."
117,"dream theater"
117,"nine inch nails"
117,"the prodigy"
117,"pink floyd"
117,"the rolling stones"
117,"pendulum"
117,"red hot chili peppers"
117,"miles davis"
117,"motorhead"
117,"rush"
117,"akon"
117,"the chemical brothers"
117,"snow patrol"
117,"santana"
117,"eminem"
117,"m83"
117,"mike oldfield"
117,"metallica"
117,"reel big fish"
117,"mindless self indulgence"
117,"foo fighters"
117,"basshunter"
117,"scooter"
119,"ramones"
119,"siouxsie and the banshees"
119,"motley crue"
119,"iamx"
119,"joy division"
119,"cansei de ser sexy"
119,"blur"
119,"blondie"
119,"the kinks"
119,"lily allen"
119,"david bowie"
119,"mindless self indulgence"
119,"sex pistols"
120,"minus the bear"
120,"say anything"
120,"death cab for cutie"
120,"circa survive"
120,"the offspring"
120,"blink-182"
120,"bob marley"
120,"snoop dogg"
121,"ulver"
121,"tom waits"
121,"boards of canada"
121,"morphine"
121,"king crimson"
121,"moby"
121,"depeche mode"
121,"the future sound of london"
121,"agalloch"
121,"joy division"
123,"therion"
123,"moonspell"
123,"lacuna coil"
123,"nile"
123,"rammstein"
123,"the haunted"
123,"queens of the stone age"
123,"cannibal corpse"
123,"dimmu borgir"
123,"dark tranquillity"
123,"lacrimosa"
123,"nofx"
123,"the gathering"
123,"chris cornell"
123,"the black keys"
124,"opeth"
124,"amorphis"
124,"iced earth"
124,"scar symmetry"
124,"katatonia"
124,"megadeth"
124,"therion"
124,"in flames"
124,"ulver"
124,"anathema"
124,"moonspell"
124,"samael"
124,"dark tranquillity"
124,"paradise lost"
124,"kreator"
124,"pain of salvation"
124,"amon amarth"
124,"hypocrisy"
124,"tiamat"
124,"ayreon"
124,"gamma ray"
124,"iron maiden"
124,"the gathering"
124,"sodom"
124,"sonata arctica"
124,"pain"
124,"arch enemy"
124,"carcass"
124,"judas priest"
124,"kamelot"
126,"ladytron"
126,"depeche mode"
126,"vnv nation"
126,"linkin park"
126,"mindless self indulgence"
126,"the birthday massacre"
126,"combichrist"
126,"skinny puppy"
126,"rammstein"
126,"manowar"
126,"cut copy"
126,"soilwork"
126,"the cardigans"
127,"the national"
127,"cat power"
127,"pj harvey"
127,"joy division"
127,"david bowie"
127,"eels"
127,"bon iver"
127,"death cab for cutie"
127,"johnny cash"
127,"kings of leon"
127,"amy winehouse"
127,"the cure"
127,"ladytron"
127,"the notwist"
127,"fleet foxes"
127,"eddie vedder"
127,"tom waits"
127,"the last shadow puppets"
127,"beck"
127,"depeche mode"
127,"deus"
127,"band of horses"
127,"adam green"
127,"goldfrapp"
127,"elliott smith"
127,"beirut"
127,"the killers"
127,"the raveonettes"
127,"otis redding"
127,"r.e.m."
127,"editors"
127,"mgmt"
127,"blonde redhead"
128,"okkervil river"
128,"mogwai"
128,"venetian snares"
128,"autechre"
128,"battles"
128,"explosions in the sky"
128,"the jesus and mary chain"
128,"neutral milk hotel"
128,"mono"
128,"modest mouse"
128,"broken social scene"
128,"four tet"
128,"pixies"
128,"my bloody valentine"
128,"the national"
128,"the knife"
128,"of montreal"
128,"the velvet underground"
128,"sonic youth"
128,"pavement"
128,"slowdive"
128,"the album leaf"
128,"the stone roses"
128,"arcade fire"
128,"girl talk"
128,"radiohead"
128,"cat power"
128,"john frusciante"
128,"the flashbulb"
129,"adele"
129,"placebo"
129,"tricky"
129,"royksopp"
129,"amy winehouse"
129,"manu chao"
129,"kings of leon"
129,"mgmt"
129,"shout out louds"
129,"alanis morissette"
129,"morcheeba"
129,"vampire weekend"
129,"moloko"
129,"basement jaxx"
129,"lamb"
129,"faithless"
129,"hey"
129,"jamiroquai"
129,"goldfrapp"
129,"air"
129,"hooverphonic"
129,"portishead"
129,"nelly furtado"
129,"aerosmith"
129,"m83"
129,"pid<U+017C>ama porno"
129,"pj harvey"
129,"erykah badu"
129,"michael jackson"
129,"the chemical brothers"
129,"damien rice"
129,"doves"
129,"elvis presley"
129,"franz ferdinand"
129,"akurat"
129,"phoenix"
129,"pink floyd"
129,"bat for lashes"
129,"bloc party"
129,"the offspring"
130,"ska-p"
130,"cradle of filth"
130,"tori amos"
130,"tiamat"
130,"roxette"
130,"shakira"
130,"sodom"
131,"bon iver"
131,"boards of canada"
131,"explosions in the sky"
131,"bright eyes"
131,"nick drake"
131,"godspeed you! black emperor"
131,"low"
131,"sigur ros"
131,"bonnie prince billy"
131,"the mountain goats"
131,"madlib"
131,"max richter"
132,"the beatles"
132,"led zeppelin"
132,"u2"
132,"jimi hendrix"
132,"david bowie"
132,"t. rex"
132,"the strokes"
132,"the white stripes"
132,"paul simon"
132,"the jimi hendrix experience"
132,"the raconteurs"
132,"the rolling stones"
132,"the clash"
132,"the who"
132,"the velvet underground"
132,"johnny cash"
132,"simon & garfunkel"
132,"the doors"
132,"beastie boys"
132,"the beach boys"
132,"queen"
132,"rush"
132,"van halen"
132,"ac/dc"
132,"pink floyd"
132,"abba"
132,"elton john"
132,"eric clapton"
132,"billy joel"
132,"bruce springsteen"
132,"tom petty and the heartbreakers"
132,"electric light orchestra"
132,"john lennon"
132,"prince"
132,"creedence clearwater revival"
133,"the beatles"
133,"aphex twin"
133,"john lennon"
133,"sonic youth"
133,"john frusciante"
133,"serge gainsbourg"
133,"prince"
133,"bob dylan"
133,"the beach boys"
134,"avenged sevenfold"
134,"nightwish"
134,"metallica"
134,"30 seconds to mars"
134,"sabaton"
134,"anberlin"
134,"ensiferum"
134,"morcheeba"
134,"system of a down"
134,"staind"
134,"the killers"
134,"p.o.d."
134,"paramore"
134,"rammstein"
134,"kaiser chiefs"
134,"in flames"
134,"3 doors down"
134,"ko<U+042F>n"
134,"snow patrol"
134,"tarja turunen"
134,"hans zimmer"
134,"robbie williams"
134,"travis"
134,"muse"
134,"fear factory"
134,"keane"
134,"coldplay"
134,"switchfoot"
134,"band of horses"
134,"after forever"
134,"disturbed"
134,"epica"
134,"my dying bride"
134,"lady gaga"
134,"riverside"
136,"kings of convenience"
136,"oasis"
136,"royksopp"
136,"st. germain"
136,"morphine"
136,"rjd2"
136,"the libertines"
136,"portishead"
136,"cut copy"
136,"madonna"
136,"the beatles"
136,"the rapture"
136,"dj shadow"
136,"beirut"
136,"of montreal"
136,"air"
136,"the presets"
138,"rise against"
138,"anti-flag"
138,"papa roach"
138,"dope"
138,"bullet for my valentine"
138,"linkin park"
138,"rage against the machine"
138,"afi"
138,"breaking benjamin"
138,"nofx"
138,"the offspring"
138,"50 cent"
138,"three days grace"
138,"bad religion"
138,"disturbed"
138,"slipknot"
138,"akon"
138,"ill nino"
138,"yellowcard"
138,"p.o.d."
138,"elton john"
138,"billy talent"
138,"dropkick murphys"
138,"johnny cash"
140,"blank & jones"
140,"o.s.t.r."
140,"armin van buuren"
140,"atb"
140,"scooter"
140,"ferry corsten"
141,"ill nino"
141,"heaven shall burn"
141,"as i lay dying"
141,"all that remains"
141,"in flames"
141,"parkway drive"
141,"avenged sevenfold"
141,"chimaira"
141,"bullet for my valentine"
141,"bob marley"
141,"cypress hill"
141,"slipknot"
141,"iced earth"
141,"soilwork"
141,"stone sour"
141,"trivium"
141,"audioslave"
141,"disturbed"
141,"tenacious d"
141,"children of bodom"
142,"queens of the stone age"
142,"pantera"
142,"nine inch nails"
142,"no doubt"
142,"down"
142,"guns n roses"
142,"the smashing pumpkins"
142,"iron maiden"
142,"guano apes"
142,"the offspring"
142,"metallica"
142,"fatboy slim"
142,"pearl jam"
142,"pink"
142,"alice in chains"
142,"marilyn manson"
142,"slipknot"
142,"eric clapton"
142,"iced earth"
142,"black sabbath"
142,"red hot chili peppers"
142,"u2"
142,"as i lay dying"
142,"godsmack"
142,"avril lavigne"
142,"led zeppelin"
142,"john williams"
142,"in flames"
142,"isis"
142,"stone sour"
143,"nightwish"
143,"michael jackson"
143,"shakira"
143,"era"
143,"toto"
143,"evanescence"
143,"madonna"
143,"the cranberries"
143,"creed"
143,"queen"
143,"roxette"
143,"billy joel"
143,"elton john"
143,"abba"
143,"dido"
143,"green day"
143,"phil collins"
143,"nirvana"
144,"ennio morricone"
144,"interpol"
144,"the beatles"
144,"the last shadow puppets"
144,"band of horses"
144,"cocorosie"
144,"beirut"
144,"kings of leon"
147,"black rebel motorcycle club"
147,"queens of the stone age"
147,"eagles of death metal"
147,"neil young"
147,"the dandy warhols"
147,"the kinks"
147,"depeche mode"
147,"led zeppelin"
147,"the velvet underground"
147,"turbonegro"
148,"the mountain goats"
148,"otis redding"
148,"bonnie prince billy"
148,"creedence clearwater revival"
148,"al green"
148,"mogwai"
148,"nina simone"
148,"frank sinatra"
148,"nirvana"
148,"cat power"
148,"modest mouse"
148,"Edith piaf"
148,"cat stevens"
148,"interpol"
148,"philip glass"
148,"leonard cohen"
148,"neil young"
148,"band of horses"
148,"kanye west"
148,"the smiths"
148,"bright eyes"
148,"okkervil river"
148,"the national"
148,"morrissey"
150,"booka shade"
150,"arctic monkeys"
150,"buena vista social club"
150,"rammstein"
150,"the rolling stones"
150,"deichkind"
151,"minus the bear"
151,"chiodos"
151,"the shins"
151,"thursday"
151,"the fall of troy"
151,"rise against"
151,"underoath"
151,"comeback kid"
151,"city and colour"
151,"imogen heap"
151,"kelly clarkson"
151,"alexisonfire"
152,"devendra banhart"
152,"cocorosie"
152,"belle and sebastian"
152,"my morning jacket"
152,"the notwist"
152,"sufjan stevens"
152,"neutral milk hotel"
152,"vampire weekend"
152,"cansei de ser sexy"
152,"elliott smith"
152,"joanna newsom"
152,"the zombies"
152,"mgmt"
152,"the velvet underground"
152,"m. ward"
152,"bat for lashes"
152,"kings of convenience"
152,"animal collective"
152,"bonnie prince billy"
152,"fleet foxes"
152,"adam green"
152,"camera obscura"
152,"grizzly bear"
152,"joy division"
154,"damian marley"
154,"matisyahu"
154,"bob marley"
154,"snoop dogg"
154,"the prodigy"
154,"erykah badu"
154,"mgmt"
154,"50 cent"
155,"fleet foxes"
155,"animal collective"
155,"mogwai"
155,"tortoise"
155,"pj harvey"
155,"band of horses"
155,"the national"
155,"low"
155,"grizzly bear"
155,"tom waits"
156,"girls aloud"
156,"lady gaga"
156,"mariah carey"
156,"hilary duff"
156,"kelly clarkson"
156,"madonna"
156,"taylor swift"
156,"the pussycat dolls"
156,"sugababes"
156,"enrique iglesias"
156,"backstreet boys"
156,"miley cyrus"
156,"avril lavigne"
156,"katy perry"
156,"rihanna"
156,"jordin sparks"
156,"the veronicas"
156,"lily allen"
156,"maria mena"
156,"christina aguilera"
156,"spice girls"
156,"chris brown"
156,"beyonce"
156,"natasha bedingfield"
156,"leona lewis"
156,"linkin park"
156,"shakira"
157,"saves the day"
157,"alkaline trio"
157,"rise against"
157,"the bouncing souls"
157,"broken social scene"
157,"bad religion"
157,"pinback"
157,"modest mouse"
157,"death cab for cutie"
157,"kings of leon"
157,"the shins"
157,"ghostface"
157,"architecture in helsinki"
157,"bloc party"
157,"the national"
157,"the radio dept."
157,"bob dylan"
157,"misfits"
157,"the flaming lips"
157,"dinosaur jr."
157,"the postal service"
157,"thursday"
157,"ignite"
157,"elliott smith"
157,"afi"
157,"nofx"
157,"interpol"
157,"mgmt"
157,"the smiths"
157,"taking back sunday"
157,"bright eyes"
157,"peter bjorn and john"
157,"kings of convenience"
158,"dream theater"
158,"symphony x"
158,"children of bodom"
158,"queensryche"
158,"marillion"
158,"antonio vivaldi"
159,"black rebel motorcycle club"
159,"the white stripes"
159,"amon tobin"
159,"ac/dc"
159,"the brian jonestown massacre"
159,"yeah yeah yeahs"
159,"andrew bird"
159,"ryan adams"
159,"arctic monkeys"
159,"misfits"
159,"arcade fire"
159,"cat power"
159,"mew"
159,"the new pornographers"
159,"girl talk"
159,"booka shade"
159,"trentemoller"
159,"the kills"
160,"prince"
160,"michael jackson"
160,"common"
160,"erykah badu"
160,"the prodigy"
160,"four tet"
160,"stevie wonder"
160,"miles davis"
160,"red hot chili peppers"
160,"massive attack"
160,"jamiroquai"
160,"primal scream"
162,"busta rhymes"
162,"jay-z"
162,"scooter"
162,"atb"
162,"faithless"
162,"bob marley & the wailers"
162,"cypress hill"
162,"above & beyond"
162,"basement jaxx"
162,"daft punk"
162,"nickelback"
162,"groove coverage"
162,"moby"
162,"cascada"
162,"in flames"
162,"groove armada"
162,"paul van dyk"
163,"explosions in the sky"
163,"rilo kiley"
163,"jack johnson"
163,"the all-american rejects"
163,"my chemical romance"
163,"radiohead"
163,"the decemberists"
163,"evanescence"
163,"animal collective"
163,"death cab for cutie"
163,"fleet foxes"
163,"red.jumpsuit.apparatus"
163,"3 doors down"
163,"jimmy eat world"
163,"coldplay"
163,"the faint"
163,"dashboard confessional"
163,"moby"
163,"johnny cash"
163,"311"
163,"foo fighters"
163,"belle and sebastian"
163,"breaking benjamin"
163,"neutral milk hotel"
163,"the shins"
163,"justin timberlake"
163,"relient k"
163,"sarah mclachlan"
163,"sufjan stevens"
163,"the rasmus"
163,"the cure"
163,"afi"
163,"creedence clearwater revival"
163,"john williams"
163,"ok go"
163,"fiona apple"
164,"die toten hosen"
164,"die Arzte"
164,"dropkick murphys"
164,"misfits"
164,"iced earth"
164,"trivium"
164,"megadeth"
164,"metallica"
164,"motorhead"
164,"amon amarth"
164,"behemoth"
164,"iron maiden"
164,"alice in chains"
164,"anthrax"
164,"moonspell"
164,"vader"
164,"sepultura"
164,"cradle of filth"
164,"nile"
164,"flogging molly"
164,"velvet revolver"
167,"ko<U+042F>n"
167,"slipknot"
167,"soulfly"
167,"static-x"
167,"linkin park"
167,"ill nino"
167,"dope"
167,"lacuna coil"
167,"adema"
167,"godsmack"
167,"limp bizkit"
167,"mudvayne"
167,"stone sour"
167,"system of a down"
168,"coldplay"
168,"telepopmusik"
168,"madonna"
168,"zero 7"
168,"fiona apple"
168,"air"
168,"hot chip"
168,"royksopp"
168,"the postal service"
168,"kylie minogue"
168,"mgmt"
168,"gotan project"
168,"massive attack"
168,"lily allen"
169,"the all-american rejects"
169,"the smiths"
169,"elliott smith"
169,"bob dylan"
169,"manic street preachers"
169,"blink-182"
169,"metro station"
169,"new order"
169,"arctic monkeys"
169,"sufjan stevens"
169,"death cab for cutie"
169,"hot hot heat"
169,"joy division"
169,"the used"
169,"late of the pier"
169,"adam green"
169,"muse"
169,"the beatles"
169,"the strokes"
169,"the academy is..."
169,"boys like girls"
169,"the whitest boy alive"
169,"beastie boys"
169,"no doubt"
170,"radiohead"
170,"lcd soundsystem"
170,"sigur ros"
170,"yann tiersen"
170,"feist"
170,"justice"
170,"pink floyd"
170,"antony and the johnsons"
170,"digitalism"
170,"clap your hands say yeah"
170,"klaxons"
170,"arcade fire"
170,"babyshambles"
170,"jose gonzalez"
170,"amon tobin"
170,"janis joplin"
170,"mgmt"
170,"the rolling stones"
170,"the hives"
170,"damien rice"
170,"boards of canada"
170,"rjd2"
170,"cansei de ser sexy"
170,"sage francis"
170,"simian mobile disco"
170,"the dandy warhols"
170,"the cinematic orchestra"
170,"the libertines"
170,"jay-z"
170,"amy winehouse"
171,"lil wayne"
171,"t.i."
171,"flo rida"
171,"jay-z"
171,"akon"
171,"britney spears"
171,"kanye west"
171,"beyonce"
171,"metro station"
171,"the killers"
171,"kelly clarkson"
171,"chris brown"
171,"paramore"
171,"miley cyrus"
171,"cobra starship"
171,"m.i.a."
171,"the fray"
171,"lady gaga"
171,"rihanna"
171,"red.jumpsuit.apparatus"
171,"the used"
171,"daft punk"
171,"all time low"
171,"enrique iglesias"
172,"edguy"
172,"helloween"
172,"gamma ray"
172,"kamelot"
172,"avantasia"
172,"in flames"
172,"motley crue"
172,"ozzy osbourne"
172,"joe satriani"
172,"rhapsody of fire"
172,"def leppard"
172,"iron maiden"
172,"judas priest"
172,"skid row"
172,"angra"
172,"blind guardian"
172,"sonata arctica"
172,"stratovarius"
172,"hammerfall"
172,"manowar"
172,"kiss"
172,"aerosmith"
172,"dio"
172,"iced earth"
172,"deep purple"
172,"queen"
172,"van halen"
173,"basshunter"
173,"iron maiden"
173,"scooter"
173,"daft punk"
173,"the smashing pumpkins"
